,dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
31472,1858-01-01 00:00:00,16.425,2.8,Obregon,Mexico,28.13N,110.00W
31473,1876-11-01 00:00:00,20.267,1.134,Obregon,Mexico,28.13N,110.00W
31474,1886-08-01 00:00:00,31.282,1.023,Obregon,Mexico,28.13N,110.00W
31475,1909-06-01,30.802,0.487,Obregon,Mexico,28.13N,110.00W
31476,1939-07-01,31.226,0.448,Obregon,Mexico,28.13N,110.00W
31477,1946-04-01,25.986,0.589,Obregon,Mexico,28.13N,110.00W
31478,1967-12-01,15.951,0.335,Obregon,Mexico,28.13N,110.00W
31479,1971-02-01,17.277,0.324,Obregon,Mexico,28.13N,110.00W
31480,1992-06-01,31.463,0.397,Obregon,Mexico,28.13N,110.00W
31481,2001-01-01,16.375,0.349,Obregon,Mexico,28.13N,110.00W
31482,2013-02-01,17.318,0.715,Obregon,Mexico,28.13N,110.00W
31483,2013-05-01,28.589,0.69,Obregon,Mexico,28.13N,110.00W
31484,1876-02-01 00:00:00,26.059,1.651,Obuasi,Ghana,5.63N,1.61W
31485,1899-06-01 00:00:00,25.919,1.167,Obuasi,Ghana,5.63N,1.61W
31486,1909-08-01,23.764,1.334,Obuasi,Ghana,5.63N,1.61W
31487,1914-01-01,26.348,0.835,Obuasi,Ghana,5.63N,1.61W
31488,1922-03-01,28.145,0.78,Obuasi,Ghana,5.63N,1.61W
31489,1931-12-01,26.94,0.263,Obuasi,Ghana,5.63N,1.61W
31490,1932-06-01,24.668,0.207,Obuasi,Ghana,5.63N,1.61W
31491,1932-09-01,23.259,0.322,Obuasi,Ghana,5.63N,1.61W
31492,1938-02-01,28.719,1.609,Obuasi,Ghana,5.63N,1.61W
31493,1947-10-01,25.739,0.145,Obuasi,Ghana,5.63N,1.61W
31494,1948-05-01,26.412,0.344,Obuasi,Ghana,5.63N,1.61W
31495,1957-11-01,26.482,0.326,Obuasi,Ghana,5.63N,1.61W
31496,1967-07-01,23.968,0.455,Obuasi,Ghana,5.63N,1.61W
31497,1978-07-01,23.834,0.377,Obuasi,Ghana,5.63N,1.61W
31498,1979-12-01,26.038,0.392,Obuasi,Ghana,5.63N,1.61W
31499,1989-04-01,27.805,0.217,Obuasi,Ghana,5.63N,1.61W
31500,2003-08-01,24.74,0.282,Obuasi,Ghana,5.63N,1.61W
31501,2006-11-01,27.146,0.426,Obuasi,Ghana,5.63N,1.61W
31502,2011-04-01,28.406,0.277,Obuasi,Ghana,5.63N,1.61W
31503,1861-11-01 00:00:00,15.87,2.009,Oceanside,United States,32.95N,117.77W
31504,1888-12-01 00:00:00,14.647,1.087,Oceanside,United States,32.95N,117.77W
31505,1898-12-01 00:00:00,13.319,0.857,Oceanside,United States,32.95N,117.77W
31506,1911-11-01,16.42,0.887,Oceanside,United States,32.95N,117.77W
31507,1927-03-01,12.589,0.509,Oceanside,United States,32.95N,117.77W
31508,1949-04-01,15.158,0.306,Oceanside,United States,32.95N,117.77W
31509,1953-05-01,14.611,0.33,Oceanside,United States,32.95N,117.77W
31510,1959-09-01,20.142,0.613,Oceanside,United States,32.95N,117.77W
31511,1999-03-01,12.362,0.536,Oceanside,United States,32.95N,117.77W
31516,1845-09-01 00:00:00,24.682,1.125,Ocumare Del Tuy,Venezuela,10.45N,66.27W
31517,1854-05-01 00:00:00,25.468,1.046,Ocumare Del Tuy,Venezuela,10.45N,66.27W
31518,1855-10-01 00:00:00,24.773,1.165,Ocumare Del Tuy,Venezuela,10.45N,66.27W
31519,1856-06-01 00:00:00,25.425,1.802,Ocumare Del Tuy,Venezuela,10.45N,66.27W
31520,1860-06-01 00:00:00,25.269,0.987,Ocumare Del Tuy,Venezuela,10.45N,66.27W
31521,1890-11-01 00:00:00,23.988,0.871,Ocumare Del Tuy,Venezuela,10.45N,66.27W
31522,1894-05-01 00:00:00,25.795,0.751,Ocumare Del Tuy,Venezuela,10.45N,66.27W
31523,1896-12-01 00:00:00,23.77,0.331,Ocumare Del Tuy,Venezuela,10.45N,66.27W
31524,1928-05-01,26.37,0.466,Ocumare Del Tuy,Venezuela,10.45N,66.27W
31525,1929-09-01,25.714,0.368,Ocumare Del Tuy,Venezuela,10.45N,66.27W
31526,1931-10-01,25.695,0.999,Ocumare Del Tuy,Venezuela,10.45N,66.27W
31527,1934-10-01,25.227,0.295,Ocumare Del Tuy,Venezuela,10.45N,66.27W
31528,1954-02-01,24.175,0.576,Ocumare Del Tuy,Venezuela,10.45N,66.27W
31529,1966-09-01,25.742,0.32,Ocumare Del Tuy,Venezuela,10.45N,66.27W
31530,1970-09-01,25.551,0.764,Ocumare Del Tuy,Venezuela,10.45N,66.27W
31531,2006-10-01,26.118,0.622,Ocumare Del Tuy,Venezuela,10.45N,66.27W
31532,1859-03-01 00:00:00,5.379,1.675,Odawara,Japan,36.17N,139.23E
31533,1885-05-01 00:00:00,14.013,0.593,Odawara,Japan,36.17N,139.23E
31534,1900-12-01,3.491,0.676,Odawara,Japan,36.17N,139.23E
31535,1904-06-01,20.776,0.346,Odawara,Japan,36.17N,139.23E
31536,1918-10-01,14.278,0.17,Odawara,Japan,36.17N,139.23E
31537,1924-04-01,12.806,0.292,Odawara,Japan,36.17N,139.23E
31538,2008-05-01,16.164,0.127,Odawara,Japan,36.17N,139.23E
31540,1765-06-01 00:00:00,14.825,3.422,Odense,Denmark,55.45N,11.34E
31541,1766-05-01 00:00:00,11.436,2.093,Odense,Denmark,55.45N,11.34E
31542,1779-07-01 00:00:00,18.085,2.646,Odense,Denmark,55.45N,11.34E
31543,1779-10-01 00:00:00,11.014,4.055,Odense,Denmark,55.45N,11.34E
31544,1779-11-01 00:00:00,4.631,2.709,Odense,Denmark,55.45N,11.34E
31545,1786-10-01 00:00:00,6.605,2.076,Odense,Denmark,55.45N,11.34E
31546,1791-08-01 00:00:00,17.849,1.438,Odense,Denmark,55.45N,11.34E
31547,1799-02-01 00:00:00,-6.059,3.312,Odense,Denmark,55.45N,11.34E
31548,1826-10-01 00:00:00,9.704,2.859,Odense,Denmark,55.45N,11.34E
31549,1842-12-01 00:00:00,4.007,1.636,Odense,Denmark,55.45N,11.34E
31550,1849-04-01 00:00:00,5.106,1.366,Odense,Denmark,55.45N,11.34E
31551,1874-02-01 00:00:00,1.242,0.889,Odense,Denmark,55.45N,11.34E
31552,1898-01-01 00:00:00,3.108,0.705,Odense,Denmark,55.45N,11.34E
31553,1932-07-01,18.983,0.406,Odense,Denmark,55.45N,11.34E
31554,1965-02-01,-0.672,0.422,Odense,Denmark,55.45N,11.34E
31555,1984-04-01,6.638,0.175,Odense,Denmark,55.45N,11.34E
31556,1998-02-01,4.721,0.523,Odense,Denmark,55.45N,11.34E
31557,2010-02-01,-1.752,0.374,Odense,Denmark,55.45N,11.34E
31558,2010-09-01,13.462,0.197,Odense,Denmark,55.45N,11.34E
31559,2012-12-01,0.046,0.39,Odense,Denmark,55.45N,11.34E
31560,1754-04-01 00:00:00,11.233,5.129,Odesa,Ukraine,45.81N,31.15E
31561,1759-10-01 00:00:00,11.385,3.603,Odesa,Ukraine,45.81N,31.15E
31562,1793-10-01 00:00:00,12.198,3.202,Odesa,Ukraine,45.81N,31.15E
31563,1797-03-01 00:00:00,1.619,2.647,Odesa,Ukraine,45.81N,31.15E
31564,1802-05-01 00:00:00,13.34,2.42,Odesa,Ukraine,45.81N,31.15E
31565,1828-10-01 00:00:00,9.949,1.341,Odesa,Ukraine,45.81N,31.15E
31566,1884-12-01 00:00:00,6.197,0.848,Odesa,Ukraine,45.81N,31.15E
31567,1892-06-01 00:00:00,20.042,0.533,Odesa,Ukraine,45.81N,31.15E
31568,1894-11-01 00:00:00,5.641,0.53,Odesa,Ukraine,45.81N,31.15E
31569,1933-03-01,2.002,0.348,Odesa,Ukraine,45.81N,31.15E
31570,1949-08-01,19.844,0.257,Odesa,Ukraine,45.81N,31.15E
31571,1971-05-01,15.025,0.261,Odesa,Ukraine,45.81N,31.15E
31572,1977-10-01,10.51,0.23,Odesa,Ukraine,45.81N,31.15E
31573,2003-09-01,16.749,0.194,Odesa,Ukraine,45.81N,31.15E
31574,2004-09-01,17.64,0.195,Odesa,Ukraine,45.81N,31.15E
31575,1751-09-01 00:00:00,9.811,1.785,Odintsovo,Russia,55.45N,36.85E
31576,1767-10-01 00:00:00,4.432,2.609,Odintsovo,Russia,55.45N,36.85E
31577,1769-04-01 00:00:00,4.601,5.571,Odintsovo,Russia,55.45N,36.85E
31578,1772-08-01 00:00:00,16.988,3.725,Odintsovo,Russia,55.45N,36.85E
31579,1772-09-01 00:00:00,10.562,2.851,Odintsovo,Russia,55.45N,36.85E
31580,1784-04-01 00:00:00,5.514,7.202,Odintsovo,Russia,55.45N,36.85E
31581,1792-05-01 00:00:00,11.757,1.539,Odintsovo,Russia,55.45N,36.85E
31582,1794-11-01 00:00:00,-1.672,1.943,Odintsovo,Russia,55.45N,36.85E
31583,1816-07-01 00:00:00,17.022,2.858,Odintsovo,Russia,55.45N,36.85E
31584,1848-10-01 00:00:00,4.175,0.688,Odintsovo,Russia,55.45N,36.85E
31585,1863-06-01 00:00:00,14.758,1.985,Odintsovo,Russia,55.45N,36.85E
31586,1873-04-01 00:00:00,1.239,1.322,Odintsovo,Russia,55.45N,36.85E
31587,1899-10-01 00:00:00,4.592,0.333,Odintsovo,Russia,55.45N,36.85E
31588,1909-03-01,-5.279,0.91,Odintsovo,Russia,55.45N,36.85E
31589,1912-10-01,-0.393,0.577,Odintsovo,Russia,55.45N,36.85E
31590,1952-12-01,-6.268,0.377,Odintsovo,Russia,55.45N,36.85E
31591,1961-06-01,18.252,0.339,Odintsovo,Russia,55.45N,36.85E
31592,1988-02-01,-6.855,0.239,Odintsovo,Russia,55.45N,36.85E
31593,1998-05-01,13.113,0.123,Odintsovo,Russia,55.45N,36.85E
31595,1877-02-01 00:00:00,27.695,1.484,Offa,Nigeria,8.84N,4.05E
31596,1880-05-01 00:00:00,26.906,1.135,Offa,Nigeria,8.84N,4.05E
31597,1892-01-01 00:00:00,26.305,0.863,Offa,Nigeria,8.84N,4.05E
31598,1908-03-01,28.83,0.591,Offa,Nigeria,8.84N,4.05E
31599,1913-05-01,27.644,0.573,Offa,Nigeria,8.84N,4.05E
31600,1922-06-01,27.157,1.12,Offa,Nigeria,8.84N,4.05E
31601,1930-02-01,29.666,0.56,Offa,Nigeria,8.84N,4.05E
31602,1962-11-01,26.771,0.497,Offa,Nigeria,8.84N,4.05E
31603,1963-04-01,28.341,0.264,Offa,Nigeria,8.84N,4.05E
31604,1985-07-01,25.059,0.277,Offa,Nigeria,8.84N,4.05E
31605,2003-12-01,26.644,0.39,Offa,Nigeria,8.84N,4.05E
31606,2007-06-01,26.531,0.513,Offa,Nigeria,8.84N,4.05E
31607,2007-08-01,25.525,0.641,Offa,Nigeria,8.84N,4.05E
31608,2009-10-01,26.402,0.339,Offa,Nigeria,8.84N,4.05E
31609,1756-11-01 00:00:00,1.484,5.059,Offenbach,Germany,50.63N,8.87E
31610,1793-04-01 00:00:00,6.208,2.885,Offenbach,Germany,50.63N,8.87E
31611,1803-09-01 00:00:00,10.975,1.482,Offenbach,Germany,50.63N,8.87E
31612,1807-02-01 00:00:00,1.627,5.524,Offenbach,Germany,50.63N,8.87E
31613,1807-05-01 00:00:00,13.784,2.086,Offenbach,Germany,50.63N,8.87E
31614,1821-01-01 00:00:00,0.003,3.933,Offenbach,Germany,50.63N,8.87E
31615,1823-07-01 00:00:00,16.006,1.137,Offenbach,Germany,50.63N,8.87E
31616,1871-01-01 00:00:00,-5.68,1.35,Offenbach,Germany,50.63N,8.87E
31617,1871-12-01 00:00:00,-4.807,0.978,Offenbach,Germany,50.63N,8.87E
31618,1893-01-01 00:00:00,-7.222,0.461,Offenbach,Germany,50.63N,8.87E
31619,1903-01-01,0.25,0.658,Offenbach,Germany,50.63N,8.87E
31620,1904-09-01,12.066,0.284,Offenbach,Germany,50.63N,8.87E
31621,1948-08-01,16.417,0.26,Offenbach,Germany,50.63N,8.87E
31622,1982-01-01,-2.686,0.571,Offenbach,Germany,50.63N,8.87E
31623,1993-03-01,4.277,0.169,Offenbach,Germany,50.63N,8.87E
31624,2007-02-01,4.172,0.132,Offenbach,Germany,50.63N,8.87E
31625,2013-08-01,18.192,0.312,Offenbach,Germany,50.63N,8.87E
31627,1871-11-01 00:00:00,10.857,1.96,Ogaki,Japan,34.56N,136.22E
31628,1882-04-01 00:00:00,13.108,0.524,Ogaki,Japan,34.56N,136.22E
31629,1888-04-01 00:00:00,13.181,0.772,Ogaki,Japan,34.56N,136.22E
31630,1904-12-01,6.432,0.355,Ogaki,Japan,34.56N,136.22E
31631,1910-09-01,22.032,0.203,Ogaki,Japan,34.56N,136.22E
31632,1912-10-01,16.195,0.375,Ogaki,Japan,34.56N,136.22E
31633,1937-08-01,27.693,0.214,Ogaki,Japan,34.56N,136.22E
31634,1972-08-01,26.484,0.253,Ogaki,Japan,34.56N,136.22E
31635,1973-01-01,5.485,0.285,Ogaki,Japan,34.56N,136.22E
31636,1989-03-01,8.579,0.174,Ogaki,Japan,34.56N,136.22E
31637,2001-10-01,17.661,0.145,Ogaki,Japan,34.56N,136.22E
31638,2012-04-01,13.708,0.28,Ogaki,Japan,34.56N,136.22E
31639,1881-07-01 00:00:00,25.243,1.287,Ogbomosho,Nigeria,8.84N,4.05E
31640,1889-09-01 00:00:00,23.354,1.629,Ogbomosho,Nigeria,8.84N,4.05E
31641,1894-10-01 00:00:00,24.828,0.566,Ogbomosho,Nigeria,8.84N,4.05E
31642,1900-02-01,28.53,1.2,Ogbomosho,Nigeria,8.84N,4.05E
31643,1922-09-01,25.532,0.735,Ogbomosho,Nigeria,8.84N,4.05E
31644,1924-01-01,26.194,0.93,Ogbomosho,Nigeria,8.84N,4.05E
31645,1967-06-01,25.601,0.436,Ogbomosho,Nigeria,8.84N,4.05E
31646,1978-05-01,27.152,0.406,Ogbomosho,Nigeria,8.84N,4.05E
31647,1821-05-01 00:00:00,31.742,2.277,Okara,Pakistan,31.35N,73.51E
31648,1841-08-01 00:00:00,30.87,1.705,Okara,Pakistan,31.35N,73.51E
31649,1848-08-01 00:00:00,30.835,1.45,Okara,Pakistan,31.35N,73.51E
31650,1851-05-01 00:00:00,31.493,1.775,Okara,Pakistan,31.35N,73.51E
31652,1870-02-01 00:00:00,14.097,2.084,Okara,Pakistan,31.35N,73.51E
31653,1870-06-01 00:00:00,34.068,1.664,Okara,Pakistan,31.35N,73.51E
31654,1880-07-01 00:00:00,30.912,0.935,Okara,Pakistan,31.35N,73.51E
31655,1898-11-01 00:00:00,18.227,0.569,Okara,Pakistan,31.35N,73.51E
31656,1918-04-01,23.528,0.417,Okara,Pakistan,31.35N,73.51E
31657,1922-06-01,33.649,0.333,Okara,Pakistan,31.35N,73.51E
31658,1944-07-01,32.139,0.342,Okara,Pakistan,31.35N,73.51E
31659,1948-04-01,27.492,0.246,Okara,Pakistan,31.35N,73.51E
31660,1965-02-01,14.795,0.262,Okara,Pakistan,31.35N,73.51E
31661,1850-11-01 00:00:00,10.038,1.898,Okazaki,Japan,34.56N,136.22E
31662,1857-08-01 00:00:00,26.006,1.467,Okazaki,Japan,34.56N,136.22E
31663,1876-10-01 00:00:00,16.554,2.052,Okazaki,Japan,34.56N,136.22E
31664,1879-03-01 00:00:00,7.913,0.85,Okazaki,Japan,34.56N,136.22E
31665,1906-11-01,10.033,0.324,Okazaki,Japan,34.56N,136.22E
31666,1918-06-01,20.729,0.181,Okazaki,Japan,34.56N,136.22E
31667,1938-04-01,12.671,0.292,Okazaki,Japan,34.56N,136.22E
31668,1985-06-01,21.142,0.227,Okazaki,Japan,34.56N,136.22E
31669,1768-11-01 00:00:00,7.912,3.661,Oklahoma City,United States,36.17N,97.46W
31674,1821-08-01 00:00:00,27.797,2.623,Oklahoma City,United States,36.17N,97.46W
31675,1828-08-01 00:00:00,27.764,1.767,Oklahoma City,United States,36.17N,97.46W
31676,1829-06-01 00:00:00,25.763,2.388,Oklahoma City,United States,36.17N,97.46W
31677,1843-11-01 00:00:00,8.516,1.484,Oklahoma City,United States,36.17N,97.46W
31678,1890-07-01 00:00:00,29.066,0.465,Oklahoma City,United States,36.17N,97.46W
31679,1890-11-01 00:00:00,9.06,0.751,Oklahoma City,United States,36.17N,97.46W
31680,1904-04-01,13.877,0.513,Oklahoma City,United States,36.17N,97.46W
31681,1923-09-01,23.18,0.36,Oklahoma City,United States,36.17N,97.46W
31682,1924-11-01,10.9,0.416,Oklahoma City,United States,36.17N,97.46W
31683,1926-02-01,7.93,0.322,Oklahoma City,United States,36.17N,97.46W
31684,1935-06-01,23.519,0.164,Oklahoma City,United States,36.17N,97.46W
31685,1945-03-01,12.099,0.209,Oklahoma City,United States,36.17N,97.46W
31686,1966-03-01,11.282,0.294,Oklahoma City,United States,36.17N,97.46W
31687,1982-01-01,0.605,0.309,Oklahoma City,United States,36.17N,97.46W
31688,1987-05-01,22.465,0.321,Oklahoma City,United States,36.17N,97.46W
31689,1992-08-01,23.959,0.236,Oklahoma City,United States,36.17N,97.46W
31690,2006-12-01,5.087,0.184,Oklahoma City,United States,36.17N,97.46W
31691,1857-09-01 00:00:00,24.453,1.023,Okrika,Nigeria,4.02N,7.23E
31693,1873-12-01 00:00:00,26.106,1.05,Okrika,Nigeria,4.02N,7.23E
31694,1882-07-01 00:00:00,25.25,0.747,Okrika,Nigeria,4.02N,7.23E
31695,1885-10-01 00:00:00,25.248,1.169,Okrika,Nigeria,4.02N,7.23E
31696,1902-01-01,24.769,1.675,Okrika,Nigeria,4.02N,7.23E
31697,1909-05-01,26.802,0.42,Okrika,Nigeria,4.02N,7.23E
31698,1916-01-01,26.446,0.772,Okrika,Nigeria,4.02N,7.23E
31699,1922-11-01,27.031,0.401,Okrika,Nigeria,4.02N,7.23E
31700,1928-02-01,27.309,0.476,Okrika,Nigeria,4.02N,7.23E
31701,1930-02-01,27.192,1.167,Okrika,Nigeria,4.02N,7.23E
31702,1948-11-01,26.491,0.21,Okrika,Nigeria,4.02N,7.23E
31703,1949-06-01,26.995,0.343,Okrika,Nigeria,4.02N,7.23E
31704,1953-03-01,26.724,0.298,Okrika,Nigeria,4.02N,7.23E
31705,1998-12-01,26.535,0.668,Okrika,Nigeria,4.02N,7.23E
31706,1754-10-01 00:00:00,3.5,2.499,Oktyabrskiy,Russia,53.84N,53.18E
31707,1773-06-01 00:00:00,17.796,2.225,Oktyabrskiy,Russia,53.84N,53.18E
31708,1780-08-01 00:00:00,15.614,3.324,Oktyabrskiy,Russia,53.84N,53.18E
31709,1784-09-01 00:00:00,10.17,2.767,Oktyabrskiy,Russia,53.84N,53.18E
31710,1784-10-01 00:00:00,1.622,3.137,Oktyabrskiy,Russia,53.84N,53.18E
31711,1799-12-01 00:00:00,-12.753,3.054,Oktyabrskiy,Russia,53.84N,53.18E
31712,1806-04-01 00:00:00,3.973,3.415,Oktyabrskiy,Russia,53.84N,53.18E
31713,1830-09-01 00:00:00,10.777,2.97,Oktyabrskiy,Russia,53.84N,53.18E
31714,1834-10-01 00:00:00,4.12,1.267,Oktyabrskiy,Russia,53.84N,53.18E
31715,1876-06-01 00:00:00,18.385,0.803,Oktyabrskiy,Russia,53.84N,53.18E
31716,1884-12-01 00:00:00,-6.991,1.126,Oktyabrskiy,Russia,53.84N,53.18E
31717,1959-03-01,-7.302,0.558,Oktyabrskiy,Russia,53.84N,53.18E
31718,1988-05-01,12.838,0.33,Oktyabrskiy,Russia,53.84N,53.18E
31719,1989-08-01,16.677,0.406,Oktyabrskiy,Russia,53.84N,53.18E
31720,1991-04-01,7.909,0.271,Oktyabrskiy,Russia,53.84N,53.18E
31721,2004-02-01,-10.944,0.422,Oktyabrskiy,Russia,53.84N,53.18E
31722,2009-08-01,17.384,0.204,Oktyabrskiy,Russia,53.84N,53.18E
31723,2010-01-01,-18.41,0.604,Oktyabrskiy,Russia,53.84N,53.18E
31724,2010-03-01,-5.952,0.232,Oktyabrskiy,Russia,53.84N,53.18E
31725,2012-02-01,-15.734,0.381,Oktyabrskiy,Russia,53.84N,53.18E
31728,1804-09-01 00:00:00,20.981,3.233,Olathe,United States,39.38N,95.72W
31729,1812-07-01 00:00:00,25.5,2.21,Olathe,United States,39.38N,95.72W
31730,1833-02-01 00:00:00,0.899,2.326,Olathe,United States,39.38N,95.72W
31731,1858-06-01 00:00:00,23.662,1.457,Olathe,United States,39.38N,95.72W
31732,1872-02-01 00:00:00,-0.78,1.611,Olathe,United States,39.38N,95.72W
31733,1878-10-01 00:00:00,12.501,0.63,Olathe,United States,39.38N,95.72W
31734,1898-09-01 00:00:00,21.02,0.344,Olathe,United States,39.38N,95.72W
31735,1904-05-01,16.492,0.321,Olathe,United States,39.38N,95.72W
31736,1924-10-01,15.887,0.21,Olathe,United States,39.38N,95.72W
31737,1957-01-01,-5.091,0.196,Olathe,United States,39.38N,95.72W
31738,1968-03-01,8.538,0.376,Olathe,United States,39.38N,95.72W
31739,1969-01-01,-3.912,0.262,Olathe,United States,39.38N,95.72W
31740,1992-09-01,19.604,0.397,Olathe,United States,39.38N,95.72W
31741,2011-11-01,7.197,0.271,Olathe,United States,39.38N,95.72W
31742,1757-11-01 00:00:00,6.05,6.03,Oldenburg,Germany,52.24N,7.88E
31743,1758-05-01 00:00:00,14.698,6.4,Oldenburg,Germany,52.24N,7.88E
31744,1759-04-01 00:00:00,8.437,7.004,Oldenburg,Germany,52.24N,7.88E
31745,1774-05-01 00:00:00,12.807,2.879,Oldenburg,Germany,52.24N,7.88E
31746,1781-06-01 00:00:00,18.373,1.781,Oldenburg,Germany,52.24N,7.88E
31747,1786-06-01 00:00:00,17.149,1.973,Oldenburg,Germany,52.24N,7.88E
31748,1810-03-01 00:00:00,4.176,2.793,Oldenburg,Germany,52.24N,7.88E
31749,1824-03-01 00:00:00,3.236,1.781,Oldenburg,Germany,52.24N,7.88E
31750,1824-10-01 00:00:00,9.79,1.496,Oldenburg,Germany,52.24N,7.88E
31751,1838-02-01 00:00:00,-2.97,1.615,Oldenburg,Germany,52.24N,7.88E
31752,1853-11-01 00:00:00,2.826,2.069,Oldenburg,Germany,52.24N,7.88E
31753,1865-01-01 00:00:00,0.597,0.795,Oldenburg,Germany,52.24N,7.88E
31754,1869-02-01 00:00:00,5.717,1.338,Oldenburg,Germany,52.24N,7.88E
31755,1869-09-01 00:00:00,14.963,0.499,Oldenburg,Germany,52.24N,7.88E
31756,1913-10-01,10.49,0.425,Oldenburg,Germany,52.24N,7.88E
31757,1926-11-01,6.823,0.268,Oldenburg,Germany,52.24N,7.88E
31758,1935-10-01,9.303,0.256,Oldenburg,Germany,52.24N,7.88E
31759,1992-10-01,7.17,0.268,Oldenburg,Germany,52.24N,7.88E
31760,2000-11-01,7.543,0.248,Oldenburg,Germany,52.24N,7.88E
31761,1755-10-01 00:00:00,8.383,7.233,Oldham,United Kingdom,53.84N,1.36W
31762,1777-10-01 00:00:00,9.171,5.758,Oldham,United Kingdom,53.84N,1.36W
31763,1831-10-01 00:00:00,11.363,1.597,Oldham,United Kingdom,53.84N,1.36W
31764,1849-06-01 00:00:00,13.205,1.751,Oldham,United Kingdom,53.84N,1.36W
31765,1864-08-01 00:00:00,13.411,1.355,Oldham,United Kingdom,53.84N,1.36W
31766,1911-04-01,6.968,0.174,Oldham,United Kingdom,53.84N,1.36W
31767,1925-05-01,11.033,0.365,Oldham,United Kingdom,53.84N,1.36W
31768,1926-02-01,5.782,0.327,Oldham,United Kingdom,53.84N,1.36W
31769,1940-02-01,1.428,0.395,Oldham,United Kingdom,53.84N,1.36W
31770,1948-02-01,4.068,0.222,Oldham,United Kingdom,53.84N,1.36W
31771,1974-02-01,4.88,0.332,Oldham,United Kingdom,53.84N,1.36W
31772,1991-12-01,3.926,0.23,Oldham,United Kingdom,53.84N,1.36W
31776,1900-11-01,25.91,0.772,Olinda,Brazil,7.23S,34.86W
31777,1931-01-01,26.814,0.632,Olinda,Brazil,7.23S,34.86W
31778,1935-02-01,26.282,1.276,Olinda,Brazil,7.23S,34.86W
31779,1941-06-01,25.091,0.541,Olinda,Brazil,7.23S,34.86W
31780,1950-04-01,25.007,0.76,Olinda,Brazil,7.23S,34.86W
31781,1967-06-01,24.239,0.9,Olinda,Brazil,7.23S,34.86W
31782,1973-03-01,27.496,0.521,Olinda,Brazil,7.23S,34.86W
31783,1974-08-01,24.105,0.217,Olinda,Brazil,7.23S,34.86W
31784,1997-05-01,25.746,0.31,Olinda,Brazil,7.23S,34.86W
31785,1750-08-01 00:00:00,17.931,1.193,Olomouc,Czech Republic,49.03N,17.14E
31786,1754-05-01 00:00:00,14.369,3.47,Olomouc,Czech Republic,49.03N,17.14E
31787,1775-02-01 00:00:00,2.035,5.247,Olomouc,Czech Republic,49.03N,17.14E
31788,1787-03-01 00:00:00,3.542,3.423,Olomouc,Czech Republic,49.03N,17.14E
31789,1802-12-01 00:00:00,-0.064,2.645,Olomouc,Czech Republic,49.03N,17.14E
31790,1803-08-01 00:00:00,18.563,2.905,Olomouc,Czech Republic,49.03N,17.14E
31791,1806-09-01 00:00:00,15.182,3.153,Olomouc,Czech Republic,49.03N,17.14E
31792,1820-11-01 00:00:00,1.982,1.513,Olomouc,Czech Republic,49.03N,17.14E
31793,1829-03-01 00:00:00,0.568,1.692,Olomouc,Czech Republic,49.03N,17.14E
31794,1841-12-01 00:00:00,1.365,1.867,Olomouc,Czech Republic,49.03N,17.14E
31795,1847-01-01 00:00:00,-5.379,6.134,Olomouc,Czech Republic,49.03N,17.14E
31796,1850-02-01 00:00:00,1.012,1.633,Olomouc,Czech Republic,49.03N,17.14E
31797,1865-10-01 00:00:00,8.684,0.789,Olomouc,Czech Republic,49.03N,17.14E
31798,1880-02-01 00:00:00,-3.109,0.532,Olomouc,Czech Republic,49.03N,17.14E
31799,1907-12-01,-0.469,0.469,Olomouc,Czech Republic,49.03N,17.14E
31800,1932-07-01,20.095,0.373,Olomouc,Czech Republic,49.03N,17.14E
31801,1943-09-01,15.299,0.336,Olomouc,Czech Republic,49.03N,17.14E
31802,1947-02-01,-6.911,1.458,Olomouc,Czech Republic,49.03N,17.14E
31803,1950-12-01,-1.028,0.579,Olomouc,Czech Republic,49.03N,17.14E
31804,1985-03-01,3.211,0.276,Olomouc,Czech Republic,49.03N,17.14E
31805,1992-12-01,-1.412,0.294,Olomouc,Czech Republic,49.03N,17.14E
31806,2001-06-01,15.52,0.433,Olomouc,Czech Republic,49.03N,17.14E
31807,2010-11-01,6.259,0.359,Olomouc,Czech Republic,49.03N,17.14E
31808,2011-05-01,14.387,0.377,Olomouc,Czech Republic,49.03N,17.14E
31809,1877-08-01 00:00:00,26.538,1.373,Olongapo,Philippines,15.27N,120.83E
31810,1928-10-01,25.572,0.312,Olongapo,Philippines,15.27N,120.83E
31811,1930-03-01,26.817,0.261,Olongapo,Philippines,15.27N,120.83E
31812,1951-06-01,27.161,0.345,Olongapo,Philippines,15.27N,120.83E
31814,1775-01-01 00:00:00,-5.602,5.239,Olsztyn,Poland,53.84N,20.45E
31815,1784-10-01 00:00:00,5.408,5.246,Olsztyn,Poland,53.84N,20.45E
31816,1801-01-01 00:00:00,-4.074,2.453,Olsztyn,Poland,53.84N,20.45E
31817,1808-11-01 00:00:00,0.417,2.542,Olsztyn,Poland,53.84N,20.45E
31818,1816-07-01 00:00:00,17.082,2.576,Olsztyn,Poland,53.84N,20.45E
31819,1831-05-01 00:00:00,12.395,3.783,Olsztyn,Poland,53.84N,20.45E
31820,1837-05-01 00:00:00,11.95,1.72,Olsztyn,Poland,53.84N,20.45E
31821,1868-06-01 00:00:00,17.216,0.845,Olsztyn,Poland,53.84N,20.45E
